Nr.|Text|ADD|AUF|FKT|REL|ZIE|THE|KON
X|||||||VOLU|ABW
0|In diesem Text geht es darum ob man ein ehrenamt ausübensollte oder nicht.|N|EIN|GLD||||
1|Anlass dazu war ein Einsatz der freiwilligen Feuerwehr der danach heiß in der Klasse diskutiert wurde.|N|EIN|AHG||||
2|Deshalb mache ich es mir zu aufgabe in der Schülerzeitung einen artikel über das ausüben eines Ehrenamtes zu schreiben.|N|EIN|GLD||||
3|In dem Text werden die Pro und Contra Argumente aufgelistet und anschließend mit Belegen und Beispielen wiederlegt.|N|EIN|GLD||||
4|Am Ende werde ich nochmal alle Themen zusammenfassen und eine eigene Meinung hinterlegen.|N|EIN|GLD||||
5|Man sollte ein Ehrenamt ausführen.|J|HAU|TH2||||
6|Ich bin Stolz darauf, dass ich etwas für die Gesellschaft leiste.|N|HAU|CON||||
7|Dafür spricht, dass die Gesellschaft einen anerkennt und schätzt.|N|HAU|CON||||
8|Man wird als eine art Held gefeiert|N|HAU|CON||||
9|und wird von den Leuten gemocht.|N|HAU|CON||||
10|Und das ist wichtig in der heutgien gesellschaft.|N|HAU|CON||||
11|Dafür spricht auch, dass man seine innere Faulheit überwindet|N|HAU|CON||||
12|und was machen will.|N|HAU|CON||||
13|Dies ist auch gut für den Körper und Geist.|N|HAU|CON||||
14|Man bleibt gesund|N|HAU|CON||||
15|weil man in bewegung ist|N|HAU|CON||||
16|und man ist glücklicher am ende des Tages|N|HAU|CON||||
17|weil man weis was man geleistet hat.|N|HAU|CON||||
18|Dafür spricht auch, dass wenn mein ein Ehrenamt ausübt, auch für das spätere Berufsleben erfahrung sammeln kann|N|HAU|CON||||
19|und sich beim Arbeitgeber ein großen Pluspunkt abholt.|N|HAU|CON||||
20|Wenn man ich später bei einem Beruf bewirbt und eine Ehrenamtliche Aktivität in seinem Lebenslauf zu stehen hat, Zeigt das dem Arbeitgeber, dass man hart arbeiten kann.|N|HAU|CON||||
21|Ich mache doch nicht die Arbeit, für die andere bezahlt werden.|N|HAU|TH1||||
22|Gegen ein Ehrenamt spricht die Zeit.|N|HAU|PRO||||
23|Man übt einen Beruf aus wo man Karrieretechnisch nicht besonders vorran kommt|N|HAU|PRO||||
24|und seine Berufsaubildung/Studium etc. nach hinten verschiebt.|N|HAU|PRO||||
25|Dagegen spricht auch die Gefahr sich beim ausüben sich zu verletzen.|N|HAU|PRO||||
26|Eine schwere verletzung könnte das Ende einer noch nicht begonnenen Karriere oder eine Alltagsbehinderung sein|N|HAU|PRO||||
27|Dagenen spricht unteranderem auch, dass Geld.|N|HAU|PRO||||
28|Wer macht einen Job wo man nichtmal Geld dafür bekommt.|N|HAU|PRO||||
29|Im Leben bringt ein solches Ehrenamt keine Finanzielle absicherung|N|HAU|PRO||||
30|deshalb ist eine normaler Job wichtiger als ein Ehrenamt.|N|HAU|PRO||||
31|Ich finde die beteiligung an Ehrenamtlichen Aktivitäten sinnlos und verschwendereisch.|N|SCH|ZTH||||
32|Finanziell bringt einen das nicht voran.|N|SCH|PRO||||
33|Auserdem verschwendet man Zeit|N|SCH|PRO||||
34|und es besteht ein Risiko das man durch eine Verletzung seine späteren Berufswünsche nicht mehr ausüben kann.|N|SCH|PRO||||
35|Dafür spricht aber die Anerkennung von der Gesellschaft und den Leuten.|N|SCH|CON||||
36|Seine innere Faulheit überwindet man dadruch auch|N|SCH|CON||||
37|und man lebt gesünder.|N|SCH|CON||||
38|Ausderm sammelt man erfahrung für das spätere Berfusleben.|N|SCH|CON||||
39|Jedoch wäre meine Empfelung sich mehr auf sich zu konzentrieren und an seiner Karriere etwas zu machen denn man muss Geld verdienen um zu überleben.|N|SCH|SON||||
