Nr.|Text|ADD|AUF|FKT|REL|ZIE|THE|KON
X|||||||VOLU|UEN
0|An unserem Wandertag haben wir einen Einsatz der freiwlilligen Feuerwehr beobachtet.|N|EIN|AHG||||
1|Daraufhin gab es in unserer Klasse die Diskussion, ob man ein Ehrenamt ausführen sollte.|N|EIN|AHG||||
2|Es gibt viele unterschiedliche Berufe, die auch unterschiedlich bezahlt werden.|N|EIN|WHG||||
3|Einige Arbeitsaufgaben, die Ehrenämter, werden gar nicht bezahlt; die Menschen machen dies einfach in ihrer Freizeit.|N|EIN|WHG||||
4|Deshalb schreibe ich diesen Artikel, um die Vor- und Nachteile zu beleuchten.|N|EIN|GLD||||
5|Man sollte kein Ehrenamt ausführen.|J|HAU|TH1||||
6|Als erstes Argument gegen Ehrenämter lässt sich sagen, dass man kein Geld für die Arbeit bekommt.|N|HAU|PRO||||
7|Stattdessen kostet es einem die Freizeit.|N|HAU|PRO||||
8|Somit hat man im Endefekt gar nichts gewonnen.|N|HAU|PRO||||
9|Man kann viel lieber die Zeit mit seinen Freunden, seiner Familie oder einem Hobby verbringen,|N|HAU|PRO||||
10|da dies nicht so anstrengendist|N|HAU|PRO||||
11|und zudem etwas angenehmes und nicht körperlich anstrengendes.|N|HAU|PRO||||
12|Außerdem hat man mit seinem Job schon genug Stress,|N|HAU|PRO||||
13|da ist keine Zeit für eine zusätzliche Arbeit.|N|HAU|PRO||||
14|Denn auch seinen Hauptberuf muss man teilweise nach- und vorbeireiten.|N|HAU|PRO||||
15|Das kann auch auch mit dem Ehrenamt passieren,|N|HAU|PRO||||
16|da man dort beispielweise für eine Verantstaltung etwas einkaufen muss.|N|HAU|PRO||||
17|"Zusätzliche Zeit muss für den Weg zu der ""Zweitarbeit"" eingeplant werden"|N|HAU|PRO||||
18|und so braucht es am Ende noch mehr Aufwand.|N|HAU|PRO||||
19|Ein weiteres Argument, welches sich an das vorige anknüpfen lässt, ist, dass man durch zu viel Arbeit physische oder psychische Probleme bekommen kann,|N|HAU|PRO||||
20|da man keine Ruhepausen hat.|N|HAU|PRO||||
21|Auch wenn die Arbeit Spaß macht und man es am Anfang vielleicht gar nicht mitbekommt,|N|HAU|PRO||||
22|kann es dazu führen, dass man immer erschöpfter und unkonzentrierter wird,|N|HAU|PRO||||
23|wodurch einem die Arbeit immer schwerer fällt.|N|HAU|PRO||||
24|Man sollte ein Ehrenamt ausführen.|J|HAU|TH2||||
25|Auf der anderen Seite kann ein Grund sein, ein Ehrenamt auszuüben, da es einem Spaß macht|N|HAU|CON||||
26|und man es nicht als Belastung, sondern als Hobby sieht.|N|HAU|CON||||
27|Ehrenämter können durchaus anstrengend sein,|N|HAU|PRO||||
28|allerdings gilt dies auch für Hobbys.|N|HAU|PRO||||
29|Wenn man beispielsweise einen Sport betreibt oder ein Instrument lernt braucht das auch viel Konzentration.|N|HAU|PRO||||
30|So ähnlich ist es auch bei dem Ehrenamt.|N|HAU|PRO||||
31|Es braucht Konzentartion,|N|HAU|PRO||||
32|bringt allerdings Freude, wenn man etwas erreiht hat.|N|HAU|CON||||
33|Man kann Ehrenämter in Bereichen ausführen, wo man überlegt, vielleicht arbeiten zu wollen.|N|HAU|CON||||
34|Zum Beispiel wenn ein Schüler bei der Organisation und Durchführung eines Festes in einem Seniorenheim hilft, kann er gleich schauen, ob er mit den Menschen gut zurecht kommt und ob es ihm Spaß macht mit den Menschen zu kommunizieren oder Dinge zu planen.|N|HAU|CON||||
35|"Ehrenämter können also Einblicke in die ""echten"" Berufe bringen"|N|HAU|CON||||
36|und so bei der Berufswahl helfen.|N|HAU|CON||||
37|Als abschließendes Argument lässt sich sagen, dass man der Gesellschaft mit seinem Engagemant hilft,|N|HAU|CON||||
38|"da man Aufgaben erfüllt, die sonst ""liegen bleiben"" würden,"|N|HAU|CON||||
39|da die Menschen, die die Arbeit hauptberuflich ausüben sie nicht schaffen.|N|HAU|CON||||
40|Somit entlastet man sich gegenseitig.|N|HAU|CON||||
41|Es ist außerdem wichtig zu sagen, dass Ehrenämter freiwillig sind.|N|HAU|CON||||
42|Ich finde Ehrenämter sind eine gute Sache,|N|SCH|CON||||
43|da sie auch Freude bringen können.|N|SCH|CON||||
44|Es stimmt schon, dass man kein Geld bekommt,|N|SCH|PRO||||
45|aber man hat (oder ich hab) danach ein gutes Gefühl geholfen zu haben.|N|SCH|CON||||
46|Man tut etwas Gutes|N|SCH|CON||||
47|und wenn auch nicht Geld, kriegt man doch Dankbarkeit zurück.|N|SCH|CON||||
48|Zusammenfassend kann man sagen, dass Ehrenämter zwar kein Geld bringen.|N|SCH|PRO||||
49|Sie können anstrengend sein|N|SCH|PRO||||
50|und einem fehlt dann Ziet für andere entspannendere Sachen.|N|SCH|PRO||||
51|Allerdings kann man Ehrenämter auch als Hobby ansehen.|N|SCH|CON||||
52|Sie könne n Spaß machen|N|SCH|CON||||
53|und Einblicke in verschiedene Berufe geben.|N|SCH|CON||||
54|Man erntet Dankbarkeit|N|SCH|CON||||
55|und hilft sich untereinander.|N|SCH|CON||||
56|Ehrenämter sind etwas freiwilliges und somit keine Pflicht.|N|SCH|WHG||||
57|Jeder sollte selbst entscheiden, ob er oder sie ein Ehrenamt ausführen möchte und abwegen, ob er genug Kraft und Zeit dafür hat.|N|SCH|ZTH||||
